career_talk_id,company_name,meet_name,meet_time,meet_day,address,room,company_property,scale,industry_category,city_name,professionals,career_type,a_meet_end_time,a_meet_time,career_state,company_id,hotcount,is_above_bachelor_degree,is_above_college_degree,is_above_doctor_degree,is_above_master_degree,is_yun,meet_day_d,meet_day_m,meet_type,overdue,recruit_type,school_name,view_count
597321,兄弟科技股份有限公司,兄弟科技股份有限公司,14:00,2023-11-01,学生活动中心A101,,其他企业（含民营企业等）,1000-5000人,制造业,嘉兴市,"制药工程,化学,化学工程,化学工程与工艺,化学工程与技术,应用化学,药物制剂,化工与制药类,材料与化工,人力资源管理,工商管理,工商管理类,行政管理,分析化学,无机化学,有机化学,化学工艺,企业管理,机械类,机械设计制造及其自动化,机械电子工程,过程装备与控制工程,材料成型及控制工程,材料科学与工程,高分子材料与工程,机电一体化技术,生物科学类,生物技术,控制工程,测控技术与仪器,药理学,生物制药,药学,会计,财务管理,安全工程,安全科学与工程,环境工程,资源与环境,国际经济与贸易",,,1698818400,0,80307,0,0,0,0,0,0,01,11,0,0,,,2997
603658,中国大唐集团有限公司重庆分公司,中国大唐集团有限公司重庆分公司2024年毕业生招聘宣讲会,10:30,2023-11-01,学生活动中心A101,,国有企业,1000-5000人,电力、热力、燃气及水生产和供应业,重庆市,不限专业,,,1698805800,0,482627,2,1,0,0,0,0,01,11,0,0,,,3904
601741,宁波力劲科技有限公司,宁波力劲科技有限公司,16:00,2023-10-31,学生活动中心A101,,外商投资企业,1000-5000人,制造业,宁波市,"人力资源管理,不限专业,机械工程,机械设计制造及其自动化,机械电子工程,机械制造及其自动化,机械设计及理论,机械制造与自动化,机械制造与自动化(中外合作办学),机械装备制造技术,动力工程,会计学,电气工程及其自动化,自动化,机械类",,,1698739200,0,26256,0,1,0,0,0,0,31,10,0,0,,,2698
596688,重庆臻宝科技股份有限公司,重庆臻宝科技股份有限公司,14:00,2023-10-31,学生活动中心A201,,其他企业（含民营企业等）,150-500人,制造业,重庆市,"材料与化工,材料学,材料成型及控制工程,材料科学与工程,高分子材料与工程,化学工程与工艺,化学工程与技术,应用化学,机械,机械工程,机械电子工程,机械设计制造及其自动化,工业工程,电子信息工程,自动化,电气工程,电气工程及其自动化,机械类,人力资源管理,劳动与社会保障,物流管理,会计,会计学",,,1698732000,0,352055,0,0,0,0,1,0,31,10,0,0,,,5111
593661,宁波金田铜业（集团）股份有限公司,宁波金田铜业（集团）股份有限公司,14:00,2023-10-31,学生活动中心A101,,其他企业（含民营企业等）,5000-10000人,制造业,宁波市,"不限专业,国际经济与贸易,英语,俄语,德语,法语,泰语,越南语,日语",,1698737400,1698732000,0,68611,5,0,0,0,1,0,31,10,0,0,,,2478
602564,深圳市发掘科技有限公司,发掘科技2024届校招,10:30,2023-10-31,学生活动中心A201,,其他企业（含民营企业等）,150-500人,信息传输、软件和信息技术服务业,深圳市,"不限专业,物联网工程,电子信息,计算机科学与技术,机械电子工程,测控技术与仪器,电子信息工程,自动化,通信工程",,,1698719400,0,378024,1,1,0,0,0,0,31,10,0,0,,,2483
603173,成都英德生物医药装备技术有限公司,2024年校园招聘,10:30,2023-10-31,学生活动中心A101,,国有企业,150-500人,制造业,成都市,"不限专业,机械工程,机械设计制造及其自动化,材料成型及控制工程,机械电子工程,过程装备与控制工程,电气工程及其自动化,自动化,测控技术与仪器,能源与动力工程,化学工程与工艺,生物工程",,,1698719400,0,147640,0,0,0,0,0,0,31,10,0,0,,,3841
602812,重庆勤嘉博商贸有限公司,重庆勤嘉博商贸有限公司,19:00,2023-10-30,学生活动中心A201,,其他企业（含民营企业等）,少于50人,批发和零售业,重庆市,不限专业,,,1698663600,0,566192,0,1,0,0,0,0,30,10,0,0,,,2104
600761,深圳市赢合科技股份有限公司,赢合科技-2024全球校园招聘,16:00,2023-10-30,学生活动中心A201,,其他企业（含民营企业等）,5000-10000人,制造业,深圳市,"不限专业,会计学,财务管理,计算机科学与技术,软件工程,电气工程,电气工程及其自动化,自动化",,1698658200,1698652800,0,75037,4,1,0,0,0,0,30,10,0,0,,,3662
580603,广东凯金新能源科技股份有限公司,广东凯金新能源科技股份有限公司,16:00,2023-10-30,学生活动中心A101,,其他企业（含民营企业等）,1000-5000人,制造业,东莞市,不限专业,,,1698652800,0,392979,0,1,0,0,0,0,30,10,0,0,,,2891
602138,重庆金美新材料科技有限公司,重庆金美新材料科技有限公司,14:00,2023-10-30,学生活动中心A201,,其他企业（含民营企业等）,500-1000人,制造业,綦江,"电气工程,电气工程及其自动化,自动化,机械,机械工程,机械电子工程,机械设计制造及其自动化,工业工程,化学工程与工艺,化学工程与技术,应用化学,材料学,高分子材料与工程,应用物理学,新能源科学与工程",,,1698645600,0,377729,0,1,0,0,0,0,30,10,0,0,,,3295
601162,重庆盟讯电子科技有限公司,重庆盟讯电子科技有限公司,14:00,2023-10-30,学生活动中心A101,,国有企业,500-1000人,制造业,重庆市,"电子信息,计算机科学与技术,电子信息工程",,,1698645600,0,359071,0,1,0,0,0,0,30,10,0,0,,,5854
601346,北京三快网络科技有限公司,美团2024届零售类校园招聘启航计划,19:00,2023-10-27,学生活动中心A101,,外商投资企业,10000人以上,信息传输、软件和信息技术服务业,北京市,不限专业,,,1698404400,0,506865,1,1,0,0,0,0,27,10,0,0,,,2672
601567,得力集团有限公司,得力集团有限公司,16:00,2023-10-27,学生活动中心A201,,其他企业（含民营企业等）,10000人以上,制造业,宁波市,"不限专业,电子信息工程,电气工程及其自动化,机械,机械电子工程,机械设计制造及其自动化,材料成型及控制工程,材料科学与工程,工商管理,市场营销",,,1698393600,0,11274,53,0,0,0,0,0,27,10,0,0,,,2794
584787,淮河能源控股集团有限责任公司,淮河能源控股集团有限责任公司,16:00,2023-10-27,学生活动中心A101,,国有企业,10000人以上,采矿业,淮南市,"电气工程,电气工程及其自动化,自动化,机械工程,机械设计制造及其自动化,计算机科学与技术,电子信息工程,会计学,财务管理,人力资源管理",,,1698393600,0,303178,35,1,0,0,0,0,27,10,0,0,,,2834
600854,国网新源集团有限公司,聚新星之火   蓄山河能源  国网新源集团有限公司2024年校园招聘宣讲,14:00,2023-10-27,学生活动中心A201,,国有企业,5000-10000人,电力、热力、燃气及水生产和供应业,北京市,"电气工程及其自动化,电子信息类,通信工程,计算机科学与技术,水利水电工程,能源与动力工程",,,1698386400,0,562390,0,1,0,0,0,0,27,10,0,0,,,2923
590402,中国化学工程第三建设有限公司,中国化学工程第三建设有限公司,14:00,2023-10-27,学生活动中心A101,,国有企业,5000-10000人,建筑业,合肥市,"机械,材料与化工,土木工程,土木水利,机械制造及其自动化,机械工程,材料科学与工程,电气工程及其自动化,化学工程与工艺,化学工程与技术,建筑电气与智能化,电气工程,自动化,机械电子工程,机械设计与制造,机械设计制造及其自动化,过程装备与控制工程,测控技术与仪器,金属材料工程,应用化学,焊接技术与工程,工商管理,公共事业管理,汉语言文学,企业管理,人力资源管理,行政管理,文秘,秘书学",,,1698386400,0,43131,14,1,0,0,0,0,27,10,0,0,,,2728
600353,中国核工业第五建设有限公司,中国核工业第五建设有限公司2023年秋季招聘会,10:30,2023-10-27,学生活动中心A201,,国有企业,1000-5000人,建筑业,上海市,不限专业,,,1698373800,0,85257,81,0,0,0,0,0,27,10,0,0,,,2668
601595,深圳市腾天昊宇光通信有限公司,深圳市腾天昊宇光通信有限公司,10:30,2023-10-27,学生活动中心A101,,其他企业（含民营企业等）,50-150人,制造业,深圳市,"英语,国际经济与贸易,商务英语,俄语,西班牙语,市场营销",,,1698373800,0,531263,0,0,0,0,0,0,27,10,0,0,,,1404
600752,国家电投集团重庆合川发电有限公司,国家电投集团重庆电力有限公司,08:30,2023-10-27,学生活动中心C108,,国有企业,500-1000人,电力、热力、燃气及水生产和供应业,重庆市,"电气工程及其自动化,自动化,网络工程,计算机技术,测控技术与仪器,会计,会计学,审计,审计学,财务管理",,1698372000,1698366600,2,564244,0,1,0,0,0,0,27,10,0,0,,,4636
596574,广东威力电器有限公司,中山东菱威力电器有限公司-2024届校招宣讲会,19:00,2023-10-26,学生活动中心A101,,外商投资企业,1000-5000人,制造业,中山市,"市场营销,人力资源管理,财务管理,工商管理类,工商企业管理,不限专业,机械设计制造及其自动化,电气工程及其自动化,电子信息工程,机电一体化技术,电子信息工程技术,电气自动化技术,机械设计与制造,通信工程,机械电子工程,模具设计与制造,工业工程,机械工程,测控技术与仪器,电气测试技术与仪器,自动化,翻译,日语,英语,商务英语,汉语国际教育",,,1698318000,0,129486,6,0,0,0,0,0,26,10,0,0,,,2619
596915,广东华兴玻璃股份有限公司,华兴玻璃2024届校园招聘线下宣讲会,16:00,2023-10-26,学生活动中心A201,,其他企业（含民营企业等）,10000人以上,制造业,佛山市,"国际经济与贸易,市场营销,会计学,财务管理,人力资源管理,物流管理,工商企业管理,标准化工程,会计,网络工程,计算机应用技术,计算机科学与技术,软件工程,软件技术,机械设计制造及其自动化,电气工程及其自动化,机电一体化技术,电气自动化技术,数控技术,机械设计与制造,模具设计与制造",,,1698307200,0,29422,2,1,0,0,0,0,26,10,0,0,,,2023
603252,中石化石油机械股份有限公司,中石化石油机械股份有限公司,16:00,2023-10-26,学生活动中心A101,,国有企业,5000-10000人,制造业,武汉市,,,1698312600,1698307200,0,99025,2,0,0,0,0,0,26,10,0,0,,,1246
603253,中石化石油机械股份有限公司,中石化石油机械股份有限公司,16:00,2023-10-26,学生活动中心A101,,国有企业,5000-10000人,制造业,武汉市,,,1698312600,1698307200,0,99025,2,0,0,0,0,0,26,10,0,0,,,764
597382,重庆黄嘉生物技术有限公司,重庆黄嘉生物技术有限公司,14:00,2023-10-26,学生活动中心A201,,其他企业（含民营企业等）,少于50人,制造业,重庆市,"不限专业,临床医学,医学检验技术,医疗器械经营与管理,医疗设备应用技术,药学,应用化学",,,1698300000,0,471149,0,0,1,0,0,0,26,10,0,0,,,2186
595015,中石化江苏油建工程有限公司,中石化江苏油建工程有限公司2024届校园招聘会,14:00,2023-10-26,学生活动中心A101,,国有企业,500-1000人,建筑业,扬州市,不限专业,,1698305400,1698300000,0,162512,0,1,0,0,0,0,26,10,0,0,,,2160
595585,马可波罗控股股份有限公司,马可波罗控股股份有限公司2024届校园招聘宣讲会,10:30,2023-10-26,学生活动中心A201,,其他企业（含民营企业等）,5000-10000人,制造业,东莞市,"不限专业,能源动力,能源与动力工程,机械设计制造及其自动化,机器人工程,机械,机械工程,机械电子工程,机械工艺技术,电气工程,电气工程及其自动化,自动化,机电一体化技术,电气自动化技术,材料学,材料成型及控制工程,材料科学与工程,无机非金属材料工程,材料化学,会计,会计学,财务管理,市场营销,广告学,知识产权,知识产权管理",,1698292800,1698287400,0,461441,0,1,0,0,0,0,26,10,0,0,,,2657
602635,重庆嘉泰精密机械有限公司,重庆嘉泰精密机械有限公司10.26号早上10:30线下宣讲会,10:30,2023-10-26,学生活动中心A101,,其他企业（含民营企业等）,1000-5000人,制造业,渝北,"机械,机械工程,机械电子工程,机械设计制造及其自动化,材料成型及控制工程,材料科学与工程",,,1698287400,0,343039,0,0,1,0,0,0,26,10,0,0,,,1977
602666,诺比侃人工智能科技（成都）股份有限公司,诺比侃人工智能科技（成都）股份有限公司,08:30,2023-10-26,弘毅楼A409,,其他企业（含民营企业等）,150-500人,信息传输、软件和信息技术服务业,成都市,"人工智能,电子信息,电子信息科学与技术,计算机应用技术,计算机技术,软件工程",,1698285600,1698280200,0,565786,0,1,0,0,0,0,26,10,0,0,,,1950
602596,中国能源建设股份有限公司总承包分公司,中国能源建设股份有限公司总承包分公司2024年度校园宣讲会,19:00,2023-10-25,学生活动中心A201,,国有企业,1000-5000人,建筑业,西安市,"不限专业,土木工程,城乡规划,给排水科学与工程,土木水利,市政工程,建筑与土木工程,水利水电工程,工程管理,建筑学,会计学,经济学",,,1698231600,0,516514,2,1,0,0,0,0,25,10,0,0,,,2287
598602,合众新能源汽车股份有限公司,合众新能源汽车股份有限公司,16:00,2023-10-25,学生活动中心C108,,其他企业（含民营企业等）,5000-10000人,制造业,嘉兴市,不限专业,,1698226200,1698220800,0,450932,0,1,0,0,0,0,25,10,0,0,,,3912
598693,罗莱生活科技股份有限公司,罗莱生活科技股份有限公司,16:00,2023-10-25,学生活动中心A201,,其他企业（含民营企业等）,1000-5000人,批发和零售业,上海市,不限专业,,,1698220800,1,70353,1,1,0,0,0,0,25,10,0,0,,,1411
596388,中石化湖南石油化工有限公司,中石化巴陵石油化工有限公司,16:00,2023-10-25,学生活动中心A101,,国有企业,5000-10000人,制造业,岳阳市,"化学工程与工艺,过程装备与控制工程,机械电子工程,机械设计制造及其自动化,化学工程与技术,应用化学,高分子材料与工程,材料科学与工程,电气工程,电气工程及其自动化,电气测试技术与仪器,能源动力,自动化,土木工程,动力工程,新能源科学与工程,网络工程,计算机科学与技术,人力资源管理,国际经济与贸易,经济学",,,1698220800,0,415440,8,0,0,0,0,0,25,10,0,0,,,2265
602456,重庆沃肯新材料科技股份有限公司,重庆沃肯新材料科技股份有限公司,14:00,2023-10-25,5教303,,其他企业（含民营企业等）,150-500人,制造业,重庆市,"化学工程与工艺,应用化学,不限专业",,1698219000,1698213600,0,520715,0,1,0,0,0,0,25,10,0,0,,,2197
598568,重庆赛迪热工环保工程技术有限公司,重庆赛迪热工环保2024年校园招聘,14:00,2023-10-25,学生活动中心A201,,国有企业,150-500人,科学研究和技术服务业,重庆市,"不限专业,电气工程,电气工程及其自动化,电气测试技术与仪器,自动化",,1698219000,1698213600,0,221540,0,1,0,0,0,0,25,10,0,0,,,4532
597953,贵州航天精工制造有限公司,贵州航天精工制造有限公司2024年秋季招聘宣讲会,14:00,2023-10-25,学生活动中心A101,,国有企业,500-1000人,制造业,遵义市,"机械工程,材料科学与工程,高分子材料与工程,材料学",,,1698213600,0,248773,2,0,0,0,0,0,25,10,0,0,,,3432
592737,和乐门窗有限公司,和乐门业集团2024届秋季专场招聘会,10:30,2023-10-25,学生活动中心A201,,其他企业（含民营企业等）,10000人以上,制造业,咸宁市,"机械工程,机械电子工程,机械设计制造及其自动化,电子信息,工业工程,机器人工程,机械,测控技术与仪器,会计,会计学,财务管理",,,1698201000,0,462141,8,1,0,0,0,0,25,10,0,0,,,2573
587477,宁波亚德客自动化工业有限公司,宁波亚德客2024届储备人才专场招聘会,10:30,2023-10-25,学生活动中心A101,,其他（含社会组织、国际组织等）,5000-10000人,制造业,宁波市,"工商管理,人力资源管理,国际经济与贸易,管理科学（市场营销方向）,企业管理,工业工程,市场营销,工商管理类,机械制造及其自动化,机械工程,机械设计制造及其自动化,材料成型及控制工程,电气工程及其自动化,自动化,机械,机械电子工程,过程装备与控制工程,金属材料工程,机械设计制造及其自动化（专升本）,测控技术与仪器,不限专业,仪器科学与技术,材料化学,材料科学与工程,化学工程与工艺,车辆工程,材料与化工,化学工程与技术,应用化学,电子信息工程,电子科学与技术,电子信息科学与技术,通信工程",,,1698201000,0,47407,7,0,0,0,0,0,25,10,0,0,,,2666
600521,中国葛洲坝集团建设工程有限公司,中国葛洲坝集团建设工程有限公司,19:00,2023-10-24,学生活动中心A201,,国有企业,1000-5000人,建筑业,昆明市,不限专业,,,1698145200,0,290580,47,1,0,0,0,0,24,10,0,0,,,2630
594840,成都万科物业服务有限公司重庆分公司,万物云（原万科物业）2024届校园招聘宣讲会,19:00,2023-10-24,学生活动中心A101,,其他企业（含民营企业等）,1000-5000人,房地产业,渝北,不限专业,,,1698145200,0,229950,8,1,0,0,0,0,24,10,0,0,,,2124
600725,四川南玻节能玻璃有限公司,中国南玻集团2024届校园招聘宣讲会,18:00,2023-10-24,线上专场宣讲会,,外商投资企业,500-1000人,制造业,成都市,不限专业,,,1698141600,0,361626,6,1,0,0,0,1,24,10,1,0,,,2807
601468,重庆美的制冷设备有限公司,美的集团2024届校园招聘,16:00,2023-10-24,学生活动中心A101,,其他企业（含民营企业等）,1000-5000人,制造业,重庆市,不限专业,,,1698134400,0,213180,0,1,0,0,0,0,24,10,0,0,,,4053
602405,中国石油化工股份有限公司镇海炼化分公司,中国石化镇海炼化2024年校园招聘线上宣讲会,15:50,2023-10-24,线上专场宣讲会,,国有企业,5000-10000人,制造业,杭州市,化学工程与工艺、化学工程与技术,,,1698133800,0,174812,35,1,0,0,0,1,24,10,1,0,,,1093
594356,重庆学大信息技术有限公司,“逐梦学海 · 大有可为”   学大教育2023年秋季校园招聘计划,14:00,2023-10-24,学生活动中心A201,,其他企业（含民营企业等）,50-150人,教育,沙坪坝,"汉语言文学,应用统计学,数学与应用数学,英语,化学,化学工程与工艺,应用化学,汉语国际教育,应用物理学,应用统计,数学,统计学",,1698132600,1698127200,0,308930,0,0,0,0,0,0,24,10,0,0,,,1817
598536,湖南盐业集团有限公司,湖南省轻工盐业集团有限公司,14:00,2023-10-24,学生活动中心A101,,国有企业,10000人以上,制造业,长沙市,不限专业,,,1698127200,0,81895,0,1,0,0,0,0,24,10,0,0,,,2770
593411,深圳传音控股股份有限公司,深圳传音控股股份有限公司-制造中心,10:30,2023-10-24,学生活动中心C108,,外商投资企业,10000人以上,信息传输、软件和信息技术服务业,深圳市,不限专业,,1698120000,1698114600,0,69724,2,0,0,0,0,0,24,10,0,0,,,5451
600336,江西赣锋锂业集团股份有限公司,江西赣锋锂业集团股份有限公司,10:30,2023-10-24,学生活动中心A101,,其他企业（含民营企业等）,5000-10000人,制造业,新余市,不限专业,,,1698114600,0,84316,13,0,0,0,0,0,24,10,0,0,,,2635
595139,伊之密股份有限公司,伊之密股份有限公司2024届校园招聘,19:00,2023-10-23,学生活动中心A201,,其他企业（含民营企业等）,1000-5000人,制造业,佛山市,"智能制造工程,机械工程,机械电子工程,机械设计制造及其自动化,机械（专硕）,车辆工程,电气工程及其自动化,材料类,过程装备与控制工程,机械,材料成型及控制工程,高分子材料与工程,不限专业,自动化,机械类",,,1698058800,0,22886,3,0,0,0,0,0,23,10,0,0,,,2832
591753,广西汽车集团有限公司,广西汽车集团有限公司2024届校园招聘宣讲会,19:00,2023-10-23,学生活动中心A101,,国有企业,10000人以上,制造业,柳州市,不限专业,,,1698058800,0,3478,3,1,0,0,0,0,23,10,0,0,,,5509
601273,重庆平伟汽车科技股份有限公司,重庆平伟汽车科技股份有限公司,16:00,2023-10-23,学生活动中心A201,,其他企业（含民营企业等）,150-500人,制造业,江北,"机械设计制造及其自动化,材料成型及控制工程,不限专业",,,1698048000,0,172209,2,1,0,0,0,0,23,10,0,0,,,3203
598177,杭州老板电器股份有限公司,杭州老板电器股份有限公司,16:00,2023-10-23,学生活动中心A101,,其他企业（含民营企业等）,5000-10000人,制造业,杭州市,不限专业,,,1698048000,0,75809,14,1,0,0,0,0,23,10,0,0,,,2668
600261,信永中和会计师事务所（特殊普通合伙）重庆分所,信永中和会计师事务所（特殊普通合伙）重庆分所,14:00,2023-10-23,学生活动中心A101,,其他企业（含民营企业等）,150-500人,居民服务、修理和其他服务业,重庆市,"会计,会计学,审计,审计学,财务管理",,,1698040800,0,490178,0,1,0,0,0,0,23,10,0,0,,,1533
599503,深圳市一博科技股份有限公司,深圳市一博科技股份有限公司,10:30,2023-10-23,学生活动中心A201,,其他企业（含民营企业等）,1000-5000人,制造业,深圳市,"电气工程及其自动化,自动化,轨道交通信号与控制,物联网工程,电子信息工程,电子科学与技术,通信工程,电子信息类,电气工程及其自动化（专升本）,自动化（专升本）,电子信息科学与技术,不限专业,电子信息,电气工程,能源动力,信息与计算科学,光电信息科学与工程",,,1698028200,0,304650,6,1,0,0,0,0,23,10,0,0,,,2495
598761,鸿富锦精密电子（成都）有限公司,【富士康成都园区】2024届菁干班校园招聘,10:30,2023-10-23,学生活动中心A101,,外商投资企业,10000人以上,制造业,成都市,不限专业,,,1698028200,0,114537,33,1,0,0,0,0,23,10,0,0,,,3836
601764,新疆昆玉钢铁有限公司,新疆昆玉钢铁有限公司,08:30,2023-10-23,学生活动中心A101,,其他企业（含民营企业等）,1000-5000人,制造业,伊犁,"机器人工程,机械,机械工程,机械电子工程,机械设计制造及其自动化,电气工程,电气工程及其自动化,电气测试技术与仪器,自动化",,1698026400,1698021000,0,170594,2,0,1,0,0,0,23,10,0,0,,,1690
598749,中国长安汽车集团有限公司重庆底盘系统分公司,中国长安汽车集团有限公司重庆底盘系统分公司2024届校园招聘,16:00,2023-10-21,学生活动中心A101,,国有企业,150-500人,制造业,重庆市,"不限专业,材料加工工程,材料学,材料工程,材料成型及控制工程,材料科学与工程,材料类,焊接技术与工程,网络工程,计算机应用技术,计算机技术,计算机科学与技术,计算机类,机械制造及其自动化,机械电子工程,信息与计算科学,电子信息科学与技术,电气工程及其自动化,机械工程,软件工程,电子信息工程",,,1697875200,0,516983,6,1,0,0,0,0,21,10,0,0,,,8586
598243,ＴＣＬ王牌电器（惠州）有限公司,TCL实业股份有限公司,19:00,2023-10-20,学生活动中心A201,,外商投资企业,5000-10000人,制造业,惠州市,不限专业,,,1697799600,0,145508,4,1,0,0,0,0,20,10,0,0,,,3227
597608,奇瑞汽车股份有限公司,奇瑞汽车2024届校园招聘,19:00,2023-10-20,学生活动中心A101,,国有企业,10000人以上,制造业,芜湖市,不限专业,,,1697799600,0,50685,14,0,0,0,0,0,20,10,0,0,,,4708
597096,泸州朴乐教育科技有限公司,朴乐泸州翰林学校2024届校园招聘,16:00,2023-10-20,学生活动中心A201,,其他企业（含民营企业等）,50-150人,教育,泸州市,不限专业,,,1697788800,1,517651,0,1,0,0,0,0,20,10,0,0,,,1252
595367,中国重汽集团国际有限公司,中国重汽集团国际有限公司,16:00,2023-10-20,学生活动中心A101,,国有企业,150-500人,制造业,济南市,"机械电子工程,机械设计制造及其自动化,车辆工程",,,1697788800,0,86647,15,0,0,0,0,0,20,10,0,0,,,3677
598648,豪迈集团股份有限公司,豪迈2024届秋季校园招聘宣讲会-重庆理工大学站,14:00,2023-10-20,学生活动中心A201,,其他企业（含民营企业等）,10000人以上,制造业,潍坊市,不限专业,,1697787000,1697781600,0,70170,28,1,0,0,0,0,20,10,0,0,,,2761
591953,李尔长安（重庆）汽车系统有限责任公司,李尔长安（重庆）汽车系统有限责任公司,14:00,2023-10-20,学生活动中心A101,,外商投资企业,500-1000人,制造业,渝北,"机械,机械工程,机械电子工程,机械设计制造及其自动化,电子信息工程,电气工程,电气工程及其自动化",,,1697781600,0,461309,0,1,0,0,0,0,20,10,0,0,,,4671
597084,中国水利水电第五工程局有限公司,中国水电五局2024届高校毕业生招聘,10:30,2023-10-20,学生活动中心C108,,国有企业,5000-10000人,建筑业,成都市,"电气工程及其自动化,机械设计制造及其自动化,城市地下空间工程,土木工程,建筑与土木工程,建筑环境与能源应用工程,测绘工程,机械,机械工程,安全工程",,1697774400,1697769000,0,16102,29,0,0,0,0,0,20,10,0,0,,,2820
594902,珠海冠宇电池股份有限公司,冠宇电池2024届校园宣讲会-重庆理工大学站,10:30,2023-10-20,学生活动中心A101,,其他企业（含民营企业等）,5000-10000人,制造业,珠海市,不限专业,,,1697769000,0,288913,1,0,0,0,1,0,20,10,0,0,,,3748
599533,重庆龙润汽车转向器有限公司,重庆龙润汽车转向器有限公司,08:30,2023-10-20,学生活动中心C108,,其他企业（含民营企业等）,1000-5000人,制造业,重庆市,"计算机科学与技术,测控技术与仪器,电气工程及其自动化,自动化,机械设计制造及其自动化,汽车服务工程,过程装备与控制工程,机械,机械工程,机械电子工程,产品设计,车辆工程,材料成型及控制工程,电子信息",,1697767200,1697761800,0,169271,0,1,0,0,0,0,20,10,0,0,,,4132
594791,延锋国际座椅系统有限公司,延锋国际座椅系统有限公司线下宣讲会,19:00,2023-10-19,学生活动中心A201,,国有企业,10000人以上,制造业,上海市,"机械工程,机械电子工程,机械设计制造及其自动化,车辆工程",,,1697713200,0,487134,0,1,0,0,0,0,19,10,0,0,,,4962
593713,常州星宇车灯股份有限公司,常州星宇车灯股份有限公司,19:00,2023-10-19,学生活动中心A101,,其他企业（含民营企业等）,1000-5000人,制造业,常州市,,,,1697713200,0,79170,0,1,0,0,0,0,19,10,0,0,,,2324
597694,合众新能源汽车股份有限公司,合众新能源汽车股份有限公司,16:00,2023-10-19,3教203,,其他企业（含民营企业等）,5000-10000人,制造业,嘉兴市,不限专业,,1697707800,1697702400,1,450932,0,1,0,0,0,0,19,10,0,0,,,1659
593869,重庆宗申机车工业制造有限公司,重庆宗申产业集团宗申机车2024届校园招聘,16:00,2023-10-19,学生活动中心A201,,其他企业（含民营企业等）,5000-10000人,制造业,重庆市,"不限专业,工业设计",,,1697702400,0,317147,2,1,0,0,0,0,19,10,0,0,,,4009
596920,中冶天工集团有限公司,中冶天工集团有限公司,16:00,2023-10-19,学生活动中心A101,,国有企业,5000-10000人,建筑业,滨海,"材料科学与工程,焊接技术与工程,电气工程及其自动化,土木工程,道路桥梁与渡河工程,工程管理,会计学,财务管理,会计",,,1697702400,0,170141,32,1,0,0,0,0,19,10,0,0,,,2356
590651,中车资阳机车有限公司,中车资阳机车有限公司2024届校园招聘,14:00,2023-10-19,学生活动中心A201,,国有企业,1000-5000人,制造业,资阳市,"机械,机械电子工程,机械设计制造及其自动化,电气工程及其自动化,自动化",,,1697695200,0,101566,9,1,0,0,0,0,19,10,0,0,,,4573
